Prime-XI (PXI),0.009151
Pascal Lite (PASL),0.036882
C-Bit (XCT),0.001165
RonPaulCoin (RPC),0.197428
Ratecoin (XRA),0.001501
Zurcoin (ZUR),0.002080
Datacoin (DTC),0.005742
300 Token (300),599.26
Rubies (RBIES),0.016560
Fujinto (NTO),0.002517
SatoshiMadness (MAD),0.000082
Coin2.1 (C2),0.002080
GlobalCoin (GLC),0.002496
Catcoin (CAT),0.024881
ERC20 (ERC20),0.000100
Freicoin (FRC),0.004935
MustangCoin (MST),0.242636
Ccore (CCO),0.105027
Quebecoin (QBC),0.009736
Kurrent (KURT),0.002468
Xios (XIOS),0.068230
Signatum (SIGT),0.001331
Bankcoin (B@),0.014005
BERNcash (BERN),0.001983
Firecoin (FIRE),1.39
ParkByte (PKB),0.028792
GameUnits (UNITS),0.039028
MACRON (MCRN),0.000333
EcoCoin (ECO),0.115022
Mincoin (MNC),0.029703
FinCoin (FNC),0.010235
SecretCoin (SCRT),0.030960
Bitcoin 21 (XBTC21),0.164924
BoostCoin (BOST),0.010901
TajCoin (TAJ),0.013708
Trident Group (TRDT),0.120163
Digital Rupees (DRS),0.000250
BumbaCoin (BUMBA),0.005159
Dalecoin (DALC),0.264222
GuccioneCoin (GCC),0.005908
SixEleven (611),0.263625
Neuro (NRO),0.002247
PayCon (CON),0.004884
HempCoin (HMP),0.000081
Advanced Internet Blocks (AIB),0.003390
AllSafe (ASAFE2),0.013233
BitQuark (BTQ),0.010735
BROTHER (BRAT),0.000823
GoldPieces (GP),0.066140
Acoin (ACOIN),0.085847
BitCoal (COAL),0.023146
Allion (ALL),0.016726
Crypto (CTO),0.007393
ZetaMicron (ZMC),0.000166
SoonCoin (SOON),0.007406
Eurocoin (EUC),0.007204
FuzzBalls (FUZZ),0.018094
Visio (VISIO),0.001664
ExchangeN (EXN),0.016643
JavaScript Token (JS),0.010572
Dollarcoin (DLC),0.009227
X-Coin (XCO),0.006740
PoSToken (POS),0.082383
GlassCoin (GLS),0.025048
Marijuanacoin (MAR),0.048681
Virta Unique Coin (VUC),0.001282
SOILcoin (SOIL),0.013814
Coinonat (CXT),0.009002
FUNCoin (FUNC),0.013069
Money ($$$),0.001664
Comet (CMT),0.087029
Flaxscript (FLAX),0.013065
CacheCoin (CACH),0.017073
Useless Ethereum Token (UET),0.016937
BitAsean (BAS),0.013409
BenjiRolls (BENJI),0.003323
BipCoin (BIP),0.040026
Roofs (ROOFS),0.000499
BnrtxCoin (BNX),0.001914
ICOBID (ICOB),0.000583
Gold Pressed Latinum (GPL),0.241324
Kronecoin (KRONE),0.009070
Uro (URO),0.049948
Metal Music Coin (MTLMC3),0.000749
QuazarCoin (QCN),0.008322
Shilling (SH),0.008322
Luna Coin (LUNA),0.032410
Copico (XCPO),0.003412
MindCoin (MND),0.003329
AgrolifeCoin (AGLC),0.000250
Debitcoin (DBTC),0.002837
Printerium (PRX),0.004161
Independent Money System (IMS),0.008488
StarCash Network (STARS),0.044770
Pioneer Coin (PCOIN),0.014812
DAPPSTER (DLISK),0.000416
Jewels (JWL),0.002006
Veltor (VLT),0.071648
Madcoin (MDC),0.021719
Interzone (ITZ),0.015644
HealthyWormCoin (WORM),0.000333
BiosCrypto (BIOS),0.001748
PonziCoin (PONZI),0.040909
Slevin (SLEVIN),0.000499
Zayedcoin (ZYD),0.005575
Creatio (XCRE),0.001664
ARbit (ARB),0.004161
LetItRide (LIR),0.000910
GBCGoldCoin (GBC),0.002940
MiloCoin (MILO),0.002996
PIECoin (PIE),0.002907
Steps (STEPS),0.001666
Dreamcoin (DRM),0.012233
ImpulseCoin (IMPS),0.001484
CryptoWorldX Token (CWXT),0.000499
Elysium (ELS),0.007240
KingN Coin (KNC),14.15
GeertCoin (GEERT),0.005302
Destiny (DES),0.017059
JobsCoin (JOBS),0.000250
PosEx (PEX),0.010735
PlayerCoin (PLACO),0.000740
VectorAI (VEC2),0.001498
BowsCoin (BSC),0.004660
TAGRcoin (TAGR),0.000663
Litecred (LTCR),0.000832
BOAT (BOAT),0.001331
PLNcoin (PLNC),0.001415
Californium (CF),0.009570
PRCoin (PRC),0.001082
Wild Beast Block (WBB),0.122909
RSGPcoin (RSGP),12.47
Credence Coin (CRDNC),0.005991
Bitvolt (VOLT),0.000915
Save and Gain (SANDG),0.004903
Rawcoin (XRC),0.021156
AnarchistsPrime (ACP),0.003329
Dollar Online (DOLLAR),0.018391
BioBar (BIOB),0.011151
iBank (IBANK),0.002164
Selfiecoin (SLFI),0.000085
NodeCoin (NODC),0.004716
Coimatic 3.0 (CTIC3),0.003245
SocialCoin (SOCC),0.004244
Concoin (CONX),0.007240
Vault Coin (VLTC),0.000166
Coimatic 2.0 (CTIC2),0.000333
Magnum (MGM),0.000999
Ulatech (ULA),0.019306
LevoPlus (LVPS),0.000915
Tristar Coin (TSTR),0.000250
FuturXe (FXE),0.004577
CaliphCoin (CALC),0.000083
Ebittree Coin (EBT),0.000416
CK USD (CKUSD),0.971889
EduCoin (EDU),0.005913
ATMCoin (ATMC),3.07
TrustNote (TTT),0.102670
Content and AD Network (CAN),0.026242
Maggie (MAG),0.033974
Intelligent Investment Chain (IIC),0.010092
Tripio (TRIO),0.019943
Pundi X (NPXS),0.012335
Penta (PNT),0.029537
Skrumble Network (SKM),0.093173
Kcash (KCASH),0.154059
OceanChain (OC),0.005494
CoinMeet (MEET),0.080424
iQuant (IQT),0.073229
Super Bitcoin (SBTC),14.94
StarChain (STC),0.108787
Acute Angle Cloud (AAC),0.131622
Influence Chain (INC),0.501323
Nexty (NTY),0.000169
RealChain (RCT),0.042649
eosDAC (EOSDAC),0.219579
MOAC (MOAC),9.08
Molecular Future (MOF),0.398288
Zippie (ZIPT),0.093715
MyToken (MT),0.036019
Super Game Chain (SGCC),0.003284
Lightning Bitcoin (LBTC),48.59
AWARE (AWR),0.034075
Monero Classic (XMC),8.04
Noah Coin (NOAH),0.007856
Fargocoin (FRGC),8.96
ChatCoin (CHAT),0.102216
Electronic PK Chain (EPC),0.097757
United Bitcoin (UBTC),12.45
WETH (WETH),700.02
LightChain (LIGHT),0.001807
Loopring [NEO] (LRN),1.76
Switcheo (SWTH),0.056628
ValueChain (VLC),0.080452
NPER (NPER),0.297444
PolicyPal Network (PAL),0.048451
BitcoinX (BCX),0.019736
Freyrchain (FREC),0.018881
OFCOIN (OF),0.001428
TopChain (TOPC),0.040088
Aston (ATX),0.172255
Global Social Chain (GSC),0.232882
HalalChain (HLC),0.176929
Dragon Coins (DRG),0.554057
Tezos (Pre-Launch) (XTZ),4.81
Exchange Union (XUC),6.13
UnlimitedIP (UIP),0.034129
Gems  (GEM),0.016244
Read (READ),0.020090
InsurChain (INSUR),0.002055
Dignity (DIG),0.142479
Show (SHOW),0.005378
Crowd Machine (CMCT),0.052158
StockChain (SCC),0.004444
Plancoin (PLAN),0.224829
Filecoin [Futures] (FIL),10.53
IPChain (IPC),0.797894
FuzeX (FXT),0.076672
KEY (KEY),0.011308
FairGame (FAIR),0.034365
VeriME (VME),0.049450
Cybereits (CRE),0.028533
Rublix (RBLX),0.399296
BigONE Token (BIG),1.62
Bezant (BZNT),0.168706
Aidos Kuneen (ADK),16.64
PressOne (PRS),0.236629
BelugaPay (BBI),0.278680
Sakura Bloom (SKB),0.005908
Curriculum Vitae (CVH),0.017996
Friendz (FDZ),0.026990
Consensus (SEN),0.034218
Content Neutrality Network (CNN),0.001965
Fitrova (FRV),0.007796
Transcodium (TNS),0.099384
StarCoin (KST),0.030517
Infinity Economics (XIN),0.008535
B2Bcoin (BBC),0.035785
Monero Original (XMO),7.99
Etherecash (ECH),0.110927
Jingtum Tech (SWTC),0.007357
Animation Vision Cash (AVH),0.011168
InvestDigital (IDT),0.043130
TerraNova (TER),6.26
Qube (QUBE),0.035397
COMSA [ETH] (CMS),0.515810
Vipstar Coin (VIPS),0.000500
Arbitracoin (ATC),0.041108
Bela (BELA),0.069069
COMSA [XEM] (CMS),0.517794
Sphre AIR  (XID),0.113318
GameChain System (GCS),0.007610
BrahmaOS (BRM),0.068427
Pixie Coin (PXC),0.004019
Minex (MINEX),0.013154
Bitcoin Interest (BCI),5.99
BlockCDN (BCDN),0.029498
SnipCoin (SNIP),0.000663
AC3 (AC3),0.352525
WeAreSatoshi (WSX),0.020804
SegWit2x (B2X),0.761336
TokenDesk (TDS),0.138954
Golos Gold (GBG),0.076454
CFun (CFUN),0.009094
Candy (CANDY),0.000282
W3Coin (W3C),0.000528
Animecoin (ANI),0.013160
Decentralized Machine Learning (DML),0.070565
EmberCoin (EMB),6.1e-07
Bitcoin God (GOD),34.42
Amon (AMN),0.022426
Utrum (OOT),0.091788
Royalties (XRY),0.000164
Cropcoin (CROP),0.078039
Infinitecoin (IFC),0.000086
WINCOIN (WC),0.401461
ZSEcoin (ZSE),0.014477
Lendroid Support Token (LST),0.007383
Fidelium (FID),0.203459
Swisscoin (SIC),0.000500
Digix Gold Token (DGX),43.48
Indicoin (INDI),0.015811
BetterBetting (BETR),0.068748
Hyper Pay (HPY),0.019208
MSD (MSD),0.016908
United Traders Token (UTT),0.333483
XTD Coin (XTD),0.000083
TeslaCoilCoin (TESLA),3.05
Titanium Blockchain (BAR),0.005024
ERA (ERA),0.046697
CryptopiaFeeShares (CEFS),1522.91
First Bitcoin Capital (BITCF),0.116606
WA Space (WA),0.018224
SJWCoin (SJW),0.000583
President Trump (PRES),0.011565
ACChain (ACC),0.208672
Budbo (BUBO),0.031026
President Johnson (GARY),0.049263
CORION (COR),0.125767
Atmos (ATMOS),0.062134
ClubCoin (CLUB),0.508817
SONO (SONO),0.923687
SIGMAcoin (SIGMA),0.014112
Smoke (SMOKE),0.063234
NumusCash (NUMUS),0.000166
Bank Coin (BANK),0.045809
EtherDelta Token (EDT),0.003953
StrikeBitClub (SBC),0.002247
Internet of Things (XOT),499.29
NamoCoin (NAMO),0.000250
EDRCoin (EDRC),0.072169
HODL Bucks (HDLB),0.058303
OX Fina (OX),0.000583
Dutch Coin (DUTCH),0.000500
PHI Token (PHI),0.233458
Harvest Masternode Coin (HC),0.090039
Bubble (BUB),0.010078
ZenGold (ZENGOLD),0.018564
Donationcoin (DON),0.001331
ANRYZE (RYZ),0.006913
Pabyosi Coin (Special) (PCS),0.066572
BTCMoon (BTCM),0.004400
Storjcoin X (SJCX),0.829428
India Coin (INDIA),0.000167
EncryptoTel [ETH] (ETT),0.047888
Francs (FRN),0.031856
Macro (MCR),0.221102
BlazerCoin (BLAZR),0.002733
Bitbase (BTBc),0.001082
Sparks (SPK),0.113196
NEO GOLD (NEOG),0.001916
GOLD Reward Token (GRX),0.007963
BetaCoin (BET),0.003082
DavorCoin (DAV),0.003248
Huncoin (HNC),0.000666
TopCoin (TOP),0.001249
RabbitCoin (RBBT),0.000010
UR (UR),0.000999
TurboCoin (TURBO),0.000167
Bastonet (BSN),0.001832
Runners (RUNNERS),0.000250
MarxCoin (MARX),0.002508
DynamicCoin (DMC),0.000917
Halloween Coin (HALLO),0.000262
Aseancoin (ASN),0.011661
GoldMaxCoin (GMX),0.000745
CryptCoin (CRYPT),0.086621
SHACoin (SHA),0.000833
Slothcoin (SLOTH),0.000003
Quotient (XQN),0.004871
Primulon (PRIMU),0.000250
Sakuracoin (SKR),0.002582
PlexCoin (PLX),0.012410
RoyalCoin (ROYAL),0.003082
Antimatter (ANTX),0.000167
CoffeeCoin (CFC),0.001999
DarkLisk (DISK),0.000666
Tellurion (TELL),0.000297
LePen (LEPEN),0.000083
Cyder (CYDER),0.001666
EA Coin (EAG),0.021655
Wink (WINK),0.000655
Superior Coin (SUP),0.001334
Cloud (CLD),0.030669
PROUD Money (PROUD),0.015402
T-coin (TCOIN),0.000083
UniversalRoyalCoin (UNRC),0.000578
KlondikeCoin (KDC),0.016241
Wi Coin (WIC),0.000869
First Bitcoin (BIT),0.031400
BT2 [CST] (BT2),29.15
FAPcoin (FAP),0.000750
High Gain (HIGH),0.000250
UNCoin (UNC),0.000083
Magnetcoin (MAGN),0.157667
Protean (PRN),0.000040
BitSerial (BTE),0.005159
Levocoin (LEVO),0.000833
RichCoin (RICHX),0.004414
Birds (BIRDS),0.000416
AvatarCoin (AV),0.047059
TodayCoin (TODAY),0.000750
Ethereum Lite (ELITE),0.304924
Avoncoin (ACN),0.000416
Cubits (QBT),0.002749
Regacoin (REGA),0.000583
Zilbercoin (ZBC),0.036064
SuperNET (UNITY),109.86
SportsCoin (SPORT),0.001499
eREAL (EREAL),0.000784
GrandCoin (GDC),0.000250
Alphabit (ABC),30.09
ShellCoin (SHELL),0.028735
UGAIN (GAIN),0.002166
Akuya Coin (AKY),0.002749
BestChain (BEST),0.003415
Pirate Blocks (SKULL),0.001499
Cheapcoin (CHEAP),0.000583
STEX (STEX),1.09
Bitok (BITOK),0.000083
LandCoin (LDCN),0.004331
Opescoin (OPES),0.001832
Fazzcoin (FAZZ),0.003498
Karmacoin (KARMA),0.000083
SISA (SISA),0.008329
Hyper (HYPER),0.022502
Sharkcoin (SAK),0.003310
EggCoin (EGG),0.022208
Cycling Coin (CYC),0.000972
Axiom (AXIOM),0.011175
DeltaCredits (DCRE),0.206963
X2 (X2),0.000250
Operand (OP),0.002133
PrismChain (PRM),0.001071
LinkedCoin (LKC),0.000247
PokeCoin (POKE),0.000083
Aces (ACES),0.000166
Omicron (OMC),0.128902
Rcoin (RCN),0.000083
KashhCoin (KASHH),0.000085
Dashs (DASHS),0.027939
Tattoocoin (Limited Edition) (TLE),3.33
Qora (QORA),0.580750
Vcash (XVC),?
TechShares (THS),0.320077
Farstcoin (FRCT),?
ENTCash (ENT),0.024932
